Timestamp,TPS,ResponseTime_ms,CPU_%,Memory_%,JVM_Heap_%
2024-07-26 10:00:00,218.98,353.35,43.05,67.23,63.95
2024-07-26 11:00:00,268.89,338.71,55.92,66.88,59.64
2024-07-26 12:00:00,342.42,264.43,60.49,69.07,80.77
2024-07-26 13:00:00,117.63,334.41,19.41,63.78,62.81
2024-07-26 14:00:00,147.31,350.1,25.59,65.59,55.37
2024-07-26 15:00:00,145.01,361.24,37.81,62.99,64.51
2024-07-26 16:00:00,138.15,358.34,25.68,65.39,55.62
2024-07-26 17:00:00,155.32,338.82,34.0,64.3,53.27
2024-07-26 18:00:00,136.01,363.44,23.9,65.99,58.51
2024-07-26 19:00:00,140.97,304.62,38.26,64.64,59.11
2024-07-26 20:00:00,121.69,419.18,20.9,57.34,47.43
2024-07-26 21:00:00,127.79,336.34,19.57,62.6,59.44
2024-07-26 22:00:00,125.86,332.51,23.93,61.94,58.57
2024-07-26 23:00:00,156.17,378.02,28.96,62.34,54.92
2024-07-27 00:00:00,117.32,313.04,27.96,66.24,57.44
2024-07-27 01:00:00,126.19,383.45,22.88,66.42,57.57
2024-07-27 02:00:00,131.36,321.67,24.51,62.5,55.98
2024-07-27 03:00:00,149.55,313.73,18.61,61.8,55.19
2024-07-27 04:00:00,125.05,389.35,21.68,58.12,44.27
2024-07-27 05:00:00,156.93,305.9,28.18,66.77,61.52
2024-07-27 06:00:00,118.88,348.41,24.29,57.33,51.63
2024-07-27 07:00:00,183.69,362.29,36.44,64.62,59.74
2024-07-27 08:00:00,204.36,339.62,44.52,61.25,50.92
2024-07-27 09:00:00,184.85,327.42,28.96,59.55,58.64
2024-07-27 10:00:00,170.41,332.49,43.16,58.23,66.14
2024-07-27 11:00:00,348.54,307.37,70.25,61.35,63.61
2024-07-27 12:00:00,298.47,378.3,69.26,62.81,67.68
2024-07-27 13:00:00,143.0,373.05,34.05,63.62,57.66
2024-07-27 14:00:00,132.6,376.43,21.88,61.49,48.22
2024-07-27 15:00:00,120.39,378.35,20.56,64.36,58.36
2024-07-27 16:00:00,150.47,381.14,28.96,55.83,61.01
2024-07-27 17:00:00,145.45,370.87,25.9,59.81,52.05
2024-07-27 18:00:00,120.91,330.85,20.63,60.92,55.64
2024-07-27 19:00:00,153.87,370.03,32.27,68.63,63.98
2024-07-27 20:00:00,141.39,363.18,29.97,68.13,66.48
2024-07-27 21:00:00,153.78,354.91,33.45,61.06,51.97
2024-07-27 22:00:00,140.6,302.62,31.18,64.77,54.44
2024-07-27 23:00:00,154.33,382.83,33.53,65.12,63.28
2024-07-28 00:00:00,152.37,340.39,29.41,66.52,61.18
2024-07-28 01:00:00,139.86,343.36,28.73,63.42,55.06
2024-07-28 02:00:00,124.14,351.84,26.4,64.99,50.01
2024-07-28 03:00:00,147.28,322.8,37.95,63.45,54.73
2024-07-28 04:00:00,142.3,335.15,32.8,62.72,58.45
2024-07-28 05:00:00,128.14,365.66,14.83,62.82,54.01
2024-07-28 06:00:00,139.66,346.28,26.78,68.1,59.92
2024-07-28 07:00:00,209.68,321.41,40.94,66.37,60.28
2024-07-28 08:00:00,197.65,299.34,33.62,63.71,52.19
2024-07-28 09:00:00,212.04,329.37,44.96,65.76,57.0
2024-07-28 10:00:00,210.02,326.78,48.42,69.41,67.66
2024-07-28 11:00:00,328.54,305.27,62.46,71.56,58.78
2024-07-28 12:00:00,337.52,324.18,63.6,60.55,56.3
2024-07-28 13:00:00,129.66,340.83,28.02,61.93,52.69
2024-07-28 14:00:00,141.59,308.82,32.13,58.52,51.89
2024-07-28 15:00:00,118.1,295.91,24.82,64.33,56.74
2024-07-28 16:00:00,121.9,414.33,22.73,61.93,67.56
2024-07-28 17:00:00,130.52,327.38,18.65,59.22,53.01
2024-07-28 18:00:00,147.61,302.31,32.16,64.62,58.14
2024-07-28 19:00:00,116.86,353.9,16.44,58.72,53.16
2024-07-28 20:00:00,154.17,374.61,32.47,66.0,56.77
2024-07-28 21:00:00,131.51,366.5,25.27,63.27,55.58
2024-07-28 22:00:00,138.12,405.73,27.5,61.17,56.63
2024-07-28 23:00:00,133.18,328.55,25.72,66.71,57.26
2024-07-29 00:00:00,128.32,373.01,25.28,62.82,53.19
2024-07-29 01:00:00,146.47,375.06,34.1,62.44,57.19
2024-07-29 02:00:00,137.9,349.01,28.16,60.74,62.37
2024-07-29 03:00:00,154.53,347.47,34.8,65.42,65.14
2024-07-29 04:00:00,149.25,335.35,31.91,60.66,50.51
2024-07-29 05:00:00,149.54,349.53,36.8,66.65,62.19
2024-07-29 06:00:00,128.83,356.31,22.53,60.82,52.26
2024-07-29 07:00:00,203.01,346.7,45.46,61.04,56.92
2024-07-29 08:00:00,219.03,299.77,40.12,67.88,69.82
2024-07-29 09:00:00,184.44,304.92,38.24,63.29,59.1
2024-07-29 10:00:00,196.29,409.11,40.69,66.33,59.35
2024-07-29 11:00:00,306.79,326.46,68.41,66.99,62.83
2024-07-29 12:00:00,316.75,342.85,69.32,64.28,61.76
2024-07-29 13:00:00,133.66,359.88,22.57,57.94,46.96
2024-07-29 14:00:00,128.96,344.84,19.08,64.51,50.6
2024-07-29 15:00:00,121.1,377.44,25.52,61.72,53.16
2024-07-29 16:00:00,126.35,333.82,19.86,61.27,53.32
2024-07-29 17:00:00,131.68,374.08,19.21,62.67,55.69
2024-07-29 18:00:00,133.46,392.67,23.83,57.46,46.92
2024-07-29 19:00:00,155.91,353.5,33.98,59.88,46.76
2024-07-29 20:00:00,122.53,409.51,25.31,63.04,54.99
2024-07-29 21:00:00,124.0,364.34,21.96,60.39,55.81
2024-07-29 22:00:00,156.06,403.59,41.03,64.06,59.27
2024-07-29 23:00:00,118.47,323.84,26.33,66.9,59.53
2024-07-30 00:00:00,126.13,374.1,24.59,63.78,63.47
2024-07-30 01:00:00,125.12,401.82,23.05,60.84,56.76
2024-07-30 02:00:00,143.14,307.28,29.95,63.45,54.96
2024-07-30 03:00:00,136.42,372.66,32.75,59.97,60.01
2024-07-30 04:00:00,126.81,319.26,27.52,62.83,62.52
2024-07-30 05:00:00,125.32,374.4,25.82,62.18,53.25
2024-07-30 06:00:00,135.14,363.76,40.98,63.1,59.68
2024-07-30 07:00:00,223.3,299.93,44.42,60.29,54.14
2024-07-30 08:00:00,178.99,301.56,35.63,60.26,62.6
2024-07-30 09:00:00,184.65,403.73,27.04,65.0,53.65
2024-07-30 10:00:00,217.4,302.86,40.62,62.28,60.78
2024-07-30 11:00:00,269.06,269.58,56.92,67.04,63.59
2024-07-30 12:00:00,281.88,306.29,63.08,66.2,63.89
2024-07-30 13:00:00,152.56,364.42,26.71,67.8,57.87
2024-07-30 14:00:00,145.26,374.0,28.8,66.5,51.62
2024-07-30 15:00:00,116.52,384.04,31.11,63.89,58.72
2024-07-30 16:00:00,122.02,373.9,20.62,65.23,62.04
2024-07-30 17:00:00,125.34,377.73,19.5,64.13,49.95
2024-07-30 18:00:00,136.19,308.58,22.89,62.76,58.11
2024-07-30 19:00:00,139.01,358.08,29.95,61.46,59.8
2024-07-30 20:00:00,149.21,336.97,33.29,67.7,57.65
2024-07-30 21:00:00,120.08,346.63,25.47,61.7,56.61
2024-07-30 22:00:00,139.6,343.1,25.05,61.76,41.73
2024-07-30 23:00:00,116.03,356.37,30.89,57.94,53.13
2024-07-31 00:00:00,140.9,315.69,28.87,64.89,52.31
2024-07-31 01:00:00,128.97,330.99,23.94,57.03,54.83
2024-07-31 02:00:00,143.72,368.35,36.47,63.08,48.81
2024-07-31 03:00:00,126.34,364.04,26.82,64.13,56.63
2024-07-31 04:00:00,138.41,334.0,26.28,66.14,58.85
2024-07-31 05:00:00,151.52,302.41,38.0,66.72,64.51
2024-07-31 06:00:00,132.88,415.48,25.27,63.47,57.59
2024-07-31 07:00:00,167.06,333.07,39.04,65.89,61.4
2024-07-31 08:00:00,219.08,307.32,47.01,62.89,61.15
2024-07-31 09:00:00,218.05,340.1,39.01,68.37,65.16
2024-07-31 10:00:00,198.02,338.25,38.09,59.33,50.07
2024-07-31 11:00:00,358.02,329.35,75.09,71.83,73.24
2024-07-31 12:00:00,335.59,342.97,65.34,65.19,71.33
2024-07-31 13:00:00,134.75,349.82,16.46,59.72,46.7
2024-07-31 14:00:00,149.62,377.21,23.57,64.5,59.08
2024-07-31 15:00:00,148.05,275.75,29.66,57.57,54.53
2024-07-31 16:00:00,135.92,322.78,24.3,66.74,64.02
2024-07-31 17:00:00,149.98,361.43,33.49,61.92,56.99
2024-07-31 18:00:00,120.52,342.58,27.47,59.54,51.18
2024-07-31 19:00:00,124.02,336.56,29.06,58.96,52.13
2024-07-31 20:00:00,143.79,327.44,35.53,60.81,59.52
2024-07-31 21:00:00,144.36,343.6,27.96,61.16,52.71
2024-07-31 22:00:00,122.97,331.61,15.79,64.78,58.36
2024-07-31 23:00:00,133.95,378.17,26.88,61.34,53.85
2024-08-01 00:00:00,113.28,400.84,24.15,62.85,51.71
2024-08-01 01:00:00,97.05,401.45,11.98,61.4,46.19
2024-08-01 02:00:00,95.68,407.34,11.97,63.26,55.74
2024-08-01 03:00:00,117.68,377.95,22.23,67.46,52.24
2024-08-01 04:00:00,102.61,408.91,9.37,65.57,51.45
2024-08-01 05:00:00,109.21,331.9,25.57,62.35,55.83
2024-08-01 06:00:00,95.46,347.15,21.78,62.05,50.35
2024-08-01 07:00:00,152.41,333.25,25.03,62.78,56.14
2024-08-01 08:00:00,134.5,322.28,30.58,56.21,55.84
2024-08-01 09:00:00,170.77,401.18,26.42,67.53,50.79
2024-08-01 10:00:00,144.38,318.17,27.25,67.18,70.34
2024-08-01 11:00:00,217.63,341.01,43.73,63.87,68.98
2024-08-01 12:00:00,269.96,278.15,55.09,61.47,61.17
2024-08-01 13:00:00,113.43,359.46,24.21,56.44,41.95
2024-08-01 14:00:00,98.24,382.31,25.92,66.25,50.62
2024-08-01 15:00:00,91.7,402.59,15.5,64.58,54.51
2024-08-01 16:00:00,107.37,430.56,13.65,60.72,54.16
2024-08-01 17:00:00,116.39,408.33,26.48,62.56,54.73
2024-08-01 18:00:00,99.04,368.25,26.83,66.21,51.93
2024-08-01 19:00:00,108.52,360.61,21.92,63.73,54.05
2024-08-01 20:00:00,102.6,350.56,27.33,62.35,59.78
2024-08-01 21:00:00,110.7,370.52,18.34,61.92,53.78
2024-08-01 22:00:00,112.49,371.64,18.72,62.19,51.04
2024-08-01 23:00:00,97.81,356.08,19.46,65.06,66.2
2024-08-02 00:00:00,96.59,392.58,20.9,64.29,52.98
2024-08-02 01:00:00,110.12,360.37,20.21,67.46,58.3
2024-08-02 02:00:00,98.29,343.77,18.42,61.81,46.43
2024-08-02 03:00:00,104.83,388.14,25.52,63.34,49.26
2024-08-02 04:00:00,89.9,412.3,15.27,65.23,53.52
2024-08-02 05:00:00,120.0,328.6,25.58,65.98,59.81
2024-08-02 06:00:00,109.09,382.44,24.81,60.81,57.05
2024-08-02 07:00:00,166.71,305.37,38.11,66.82,62.34
2024-08-02 08:00:00,139.27,315.79,26.18,60.69,71.32
2024-08-02 09:00:00,137.08,331.39,29.14,62.26,52.61
2024-08-02 10:00:00,145.94,317.16,24.94,59.99,50.65
2024-08-02 11:00:00,233.05,317.4,47.81,62.18,61.44
2024-08-02 12:00:00,229.48,336.79,44.99,69.91,61.57
2024-08-02 13:00:00,108.23,352.63,21.01,59.07,45.19
2024-08-02 14:00:00,92.17,323.39,24.42,65.65,62.09
2024-08-02 15:00:00,94.66,348.17,16.35,59.46,59.76
2024-08-02 16:00:00,106.19,351.05,15.92,65.86,61.24
2024-08-02 17:00:00,110.57,381.34,22.46,53.24,49.21
2024-08-02 18:00:00,97.05,370.95,14.83,62.71,43.29
2024-08-02 19:00:00,95.74,395.23,16.8,65.56,52.08
2024-08-02 20:00:00,96.46,411.76,23.75,59.49,55.69
2024-08-02 21:00:00,115.98,319.28,21.24,65.65,57.42
2024-08-02 22:00:00,119.71,352.83,19.82,60.06,50.39
2024-08-02 23:00:00,117.04,398.58,25.85,58.64,43.25
2024-08-03 00:00:00,99.26,428.36,14.14,65.74,55.29
2024-08-03 01:00:00,117.6,312.89,22.59,66.29,61.29
2024-08-03 02:00:00,91.64,361.95,12.77,62.34,51.61
2024-08-03 03:00:00,107.46,345.57,20.54,59.3,52.68
2024-08-03 04:00:00,112.66,368.49,29.47,63.45,54.22
2024-08-03 05:00:00,98.95,362.18,12.19,61.32,53.79
2024-08-03 06:00:00,117.78,332.74,26.55,59.93,51.21
2024-08-03 07:00:00,142.45,381.62,23.98,63.22,55.64
2024-08-03 08:00:00,160.1,379.38,37.49,62.14,60.54
2024-08-03 09:00:00,141.0,327.63,31.96,63.04,61.17
2024-08-03 10:00:00,141.01,331.56,33.46,60.53,56.76
2024-08-03 11:00:00,222.95,361.23,44.85,64.5,56.55
2024-08-03 12:00:00,267.7,337.95,56.23,67.07,67.98
2024-08-03 13:00:00,93.34,374.46,18.47,61.91,53.53
2024-08-03 14:00:00,111.59,360.75,25.4,63.42,51.55
2024-08-03 15:00:00,119.49,388.78,27.0,59.78,52.39
2024-08-03 16:00:00,94.57,368.32,20.79,65.67,56.65
2024-08-03 17:00:00,106.53,371.72,17.15,60.73,55.03
2024-08-03 18:00:00,101.66,390.21,19.05,53.08,47.54
2024-08-03 19:00:00,115.02,393.49,23.36,57.71,50.8
2024-08-03 20:00:00,114.61,372.24,22.1,60.23,50.02
2024-08-03 21:00:00,104.79,320.08,20.85,54.84,45.45
2024-08-03 22:00:00,93.52,418.98,21.87,58.94,59.6
2024-08-03 23:00:00,93.58,398.65,18.71,57.69,49.18
2024-08-04 00:00:00,92.18,335.26,13.26,67.26,57.94
2024-08-04 01:00:00,101.74,367.69,25.0,62.73,61.76
2024-08-04 02:00:00,118.97,359.22,28.26,65.12,49.58
2024-08-04 03:00:00,110.51,402.92,22.07,60.6,47.76
2024-08-04 04:00:00,110.87,351.84,14.31,62.53,54.81
2024-08-04 05:00:00,119.15,389.15,28.59,59.19,54.43
2024-08-04 06:00:00,105.62,338.36,17.31,62.74,65.4
2024-08-04 07:00:00,128.46,364.2,24.3,59.05,51.83
2024-08-04 08:00:00,148.44,326.03,26.04,62.6,57.32
2024-08-04 09:00:00,129.59,340.02,18.38,61.49,57.52
2024-08-04 10:00:00,153.03,278.24,34.77,61.79,67.41
2024-08-04 11:00:00,205.53,328.92,41.45,71.33,59.95
2024-08-04 12:00:00,254.8,361.53,48.03,66.19,58.18
2024-08-04 13:00:00,115.28,367.33,27.75,59.63,50.77
2024-08-04 14:00:00,100.14,324.98,20.94,62.2,51.53
2024-08-04 15:00:00,114.11,366.55,14.67,58.42,47.68
2024-08-04 16:00:00,108.61,305.77,24.67,58.65,59.72
2024-08-04 17:00:00,105.97,351.16,21.96,61.08,44.13
2024-08-04 18:00:00,97.65,353.69,16.35,63.13,54.43
2024-08-04 19:00:00,98.69,367.7,25.58,61.81,56.7
2024-08-04 20:00:00,119.27,413.59,11.65,64.26,58.02
2024-08-04 21:00:00,108.77,404.46,19.83,65.28,57.44
2024-08-04 22:00:00,109.82,367.36,22.47,64.71,61.11
2024-08-04 23:00:00,119.64,367.78,25.4,61.92,53.35
2024-08-05 00:00:00,106.79,333.85,26.78,61.3,51.4
2024-08-05 01:00:00,113.54,317.69,15.67,57.08,42.31
2024-08-05 02:00:00,110.24,318.99,20.42,62.12,51.38
2024-08-05 03:00:00,95.74,315.97,17.3,68.11,61.27
2024-08-05 04:00:00,118.21,327.95,21.59,60.25,44.65
2024-08-05 05:00:00,109.57,352.85,23.44,59.38,55.45
2024-08-05 06:00:00,117.51,326.75,17.49,61.34,46.01
2024-08-05 07:00:00,159.03,387.46,37.68,68.49,63.2
2024-08-05 08:00:00,156.13,337.78,31.04,60.7,53.11
2024-08-05 09:00:00,146.67,366.89,26.31,62.07,59.76
2024-08-05 10:00:00,150.51,351.27,33.17,62.98,62.7
2024-08-05 11:00:00,205.64,346.18,40.5,65.37,56.21
2024-08-05 12:00:00,217.82,351.0,40.0,60.07,53.8
2024-08-05 13:00:00,110.77,376.2,20.2,60.17,44.75
2024-08-05 14:00:00,98.64,344.21,21.11,55.74,47.44
2024-08-05 15:00:00,117.1,356.93,22.92,63.25,55.25
2024-08-05 16:00:00,90.33,302.13,14.21,58.01,43.21
2024-08-05 17:00:00,117.44,340.93,16.46,57.19,45.53
2024-08-05 18:00:00,92.2,358.91,15.14,61.11,52.99
2024-08-05 19:00:00,112.64,381.62,20.77,58.56,49.65
2024-08-05 20:00:00,120.3,367.8,17.76,56.54,54.11
2024-08-05 21:00:00,119.22,369.38,25.43,62.26,57.1
2024-08-05 22:00:00,92.31,351.15,25.17,61.62,47.43
2024-08-05 23:00:00,118.41,369.54,22.27,59.19,50.61
2024-08-06 00:00:00,115.97,335.24,15.39,64.51,49.79
2024-08-06 01:00:00,102.03,390.44,18.55,63.32,53.19
2024-08-06 02:00:00,112.46,372.83,17.1,64.79,58.67
2024-08-06 03:00:00,94.68,334.6,21.19,62.34,56.0
2024-08-06 04:00:00,92.25,385.63,13.22,67.0,55.39
2024-08-06 05:00:00,98.09,336.35,22.14,63.69,55.65
2024-08-06 06:00:00,109.04,378.29,17.97,56.63,50.36
2024-08-06 07:00:00,135.48,363.38,25.82,62.41,60.44
2024-08-06 08:00:00,132.16,354.91,31.56,56.5,44.75
2024-08-06 09:00:00,143.93,424.16,31.78,65.73,58.54
2024-08-06 10:00:00,141.79,301.38,31.71,61.61,56.93
2024-08-06 11:00:00,217.59,311.53,46.04,65.3,61.87
2024-08-06 12:00:00,241.65,302.37,43.37,63.37,64.67
2024-08-06 13:00:00,112.04,362.85,30.08,60.2,59.44
2024-08-06 14:00:00,105.51,337.53,23.66,64.71,50.04
2024-08-06 15:00:00,109.89,406.85,21.81,65.31,56.37
2024-08-06 16:00:00,112.43,335.24,14.44,64.42,55.96
2024-08-06 17:00:00,94.88,337.19,19.18,64.77,49.98
2024-08-06 18:00:00,91.7,390.62,19.77,62.42,54.46
2024-08-06 19:00:00,92.13,392.44,17.63,59.03,51.07
2024-08-06 20:00:00,103.42,329.66,15.92,58.64,64.55
2024-08-06 21:00:00,104.43,405.0,20.5,60.49,57.22
2024-08-06 22:00:00,89.39,375.44,19.25,62.75,50.92
2024-08-06 23:00:00,89.88,370.81,15.62,62.68,57.13
2024-08-07 00:00:00,91.26,337.2,10.88,57.99,48.2
2024-08-07 01:00:00,107.44,383.08,21.04,62.46,57.68
2024-08-07 02:00:00,109.55,352.4,19.49,63.08,57.35
2024-08-07 03:00:00,95.22,389.36,19.61,58.69,48.24
2024-08-07 04:00:00,118.92,289.51,18.26,63.96,53.26
2024-08-07 05:00:00,115.89,349.29,22.76,58.41,50.2
2024-08-07 06:00:00,93.75,343.72,17.64,58.46,48.62
2024-08-07 07:00:00,158.5,349.86,27.66,61.37,56.11
2024-08-07 08:00:00,131.48,330.29,29.81,63.85,56.82
2024-08-07 09:00:00,164.4,387.28,36.32,65.24,51.48
2024-08-07 10:00:00,140.19,358.3,23.22,65.89,48.29
2024-08-07 11:00:00,244.22,287.22,49.43,68.85,63.7
2024-08-07 12:00:00,226.69,314.77,30.66,65.68,63.15
2024-08-07 13:00:00,92.41,373.79,19.32,61.2,60.93
2024-08-07 14:00:00,113.11,413.85,21.85,65.64,56.17
2024-08-07 15:00:00,92.45,372.57,13.83,58.95,52.04
2024-08-07 16:00:00,104.12,371.48,16.73,63.41,57.36
2024-08-07 17:00:00,101.17,382.71,25.32,55.22,50.9
2024-08-07 18:00:00,110.74,415.95,28.29,59.66,43.99
2024-08-07 19:00:00,106.83,378.75,24.45,61.16,51.36
2024-08-07 20:00:00,90.09,405.56,7.86,62.18,51.6
2024-08-07 21:00:00,118.01,364.67,21.02,59.33,57.21
2024-08-07 22:00:00,116.15,381.37,20.8,62.0,56.63
2024-08-07 23:00:00,119.8,323.9,33.05,60.52,59.66
2024-08-08 00:00:00,97.62,333.72,27.56,63.92,62.0
2024-08-08 01:00:00,102.22,359.92,24.89,63.59,57.17
2024-08-08 02:00:00,115.73,421.79,23.77,67.68,53.65
2024-08-08 03:00:00,97.36,325.39,17.89,62.23,50.93
2024-08-08 04:00:00,116.48,421.67,20.88,66.34,57.65
2024-08-08 05:00:00,90.36,409.61,11.97,60.72,48.44
2024-08-08 06:00:00,106.12,289.29,19.66,65.61,57.53
2024-08-08 07:00:00,171.97,315.5,41.89,58.12,49.6
2024-08-08 08:00:00,154.66,371.23,33.78,68.0,58.01
2024-08-08 09:00:00,168.73,350.52,36.07,64.89,70.11
2024-08-08 10:00:00,135.74,353.54,21.83,63.51,49.33
2024-08-08 11:00:00,250.49,300.19,50.25,61.12,54.1
2024-08-08 12:00:00,207.76,373.24,47.85,62.3,62.85
2024-08-08 13:00:00,104.55,302.89,18.06,57.33,40.13
2024-08-08 14:00:00,104.01,354.43,23.13,62.82,50.72
2024-08-08 15:00:00,94.73,364.5,15.16,60.07,44.95
2024-08-08 16:00:00,97.43,371.4,15.13,65.81,50.44
2024-08-08 17:00:00,114.78,390.38,18.72,60.77,55.63
2024-08-08 18:00:00,120.51,340.69,27.02,64.79,59.44
2024-08-08 19:00:00,119.47,374.61,23.76,58.24,49.17
2024-08-08 20:00:00,105.44,347.34,31.49,56.3,59.1
2024-08-08 21:00:00,105.78,364.73,24.31,64.63,52.57
2024-08-08 22:00:00,99.88,346.7,18.6,62.74,50.69
2024-08-08 23:00:00,101.39,367.64,25.71,65.16,52.43
2024-08-09 00:00:00,108.91,380.28,27.55,63.65,51.63
2024-08-09 01:00:00,101.58,390.55,19.96,65.83,48.74
2024-08-09 02:00:00,100.7,363.35,15.66,57.27,57.25
2024-08-09 03:00:00,101.56,393.33,17.34,61.55,56.53
2024-08-09 04:00:00,117.25,342.78,20.18,61.65,51.36
2024-08-09 05:00:00,113.24,271.64,26.05,65.05,58.25
2024-08-09 06:00:00,92.1,383.08,19.47,63.43,52.39
2024-08-09 07:00:00,158.91,348.72,44.24,58.49,56.45
2024-08-09 08:00:00,157.88,326.52,24.23,67.53,53.32
2024-08-09 09:00:00,131.56,338.28,23.39,62.09,53.14
2024-08-09 10:00:00,154.82,374.18,37.19,61.12,56.15
2024-08-09 11:00:00,273.05,323.73,49.76,66.23,65.61
2024-08-09 12:00:00,219.7,372.15,51.49,66.12,67.02
2024-08-09 13:00:00,93.69,406.78,11.77,58.81,49.34
2024-08-09 14:00:00,92.0,353.4,20.57,62.97,52.62
2024-08-09 15:00:00,108.53,349.39,33.9,68.05,67.87
2024-08-09 16:00:00,119.74,339.5,20.62,62.9,52.1
2024-08-09 17:00:00,106.54,355.78,17.15,60.55,46.86
2024-08-09 18:00:00,119.21,352.54,32.89,66.59,60.26
2024-08-09 19:00:00,111.45,368.57,14.21,56.79,58.69
2024-08-09 20:00:00,94.89,346.38,14.35,65.3,60.68
2024-08-09 21:00:00,107.28,409.26,17.4,65.05,53.6
2024-08-09 22:00:00,116.28,339.0,21.21,61.41,38.02
2024-08-09 23:00:00,97.31,338.88,24.1,61.1,55.25
2024-08-10 00:00:00,100.82,408.05,28.22,65.02,58.98
2024-08-10 01:00:00,116.58,387.15,23.8,63.24,57.01
2024-08-10 02:00:00,104.03,336.44,25.71,65.94,52.4
2024-08-10 03:00:00,104.3,340.66,26.73,66.84,59.05
2024-08-10 04:00:00,112.91,407.99,25.45,61.15,48.94
2024-08-10 05:00:00,116.66,359.04,26.68,61.82,53.29
2024-08-10 06:00:00,96.59,366.67,11.26,58.96,50.51
2024-08-10 07:00:00,167.52,385.11,41.92,62.8,60.47
2024-08-10 08:00:00,138.31,404.2,43.75,64.97,55.69
2024-08-10 09:00:00,128.83,344.31,35.22,61.87,66.29
2024-08-10 10:00:00,171.48,348.42,32.09,67.32,59.36
2024-08-10 11:00:00,260.85,297.7,55.06,70.3,66.52
2024-08-10 12:00:00,219.74,335.98,39.87,64.53,60.64
2024-08-10 13:00:00,111.02,406.42,23.77,62.34,56.74
2024-08-10 14:00:00,102.38,372.39,15.32,62.54,60.33
2024-08-10 15:00:00,102.14,327.78,24.72,64.75,58.39
2024-08-10 16:00:00,114.69,391.39,25.15,64.97,50.07
2024-08-10 17:00:00,107.85,330.88,23.61,59.27,47.12
2024-08-10 18:00:00,108.21,341.87,16.5,61.87,50.58
2024-08-10 19:00:00,115.54,357.46,24.17,59.73,49.0
2024-08-10 20:00:00,100.28,382.85,25.69,63.21,62.62
2024-08-10 21:00:00,97.37,383.22,21.59,61.52,48.83
2024-08-10 22:00:00,104.25,381.98,25.76,60.78,51.01
2024-08-10 23:00:00,98.25,355.99,16.32,59.23,54.68
2024-08-11 00:00:00,115.56,301.66,21.4,67.23,54.64
2024-08-11 01:00:00,105.53,380.75,37.18,63.11,59.1
2024-08-11 02:00:00,105.92,349.1,20.32,58.66,55.73
2024-08-11 03:00:00,90.98,364.27,28.65,60.71,55.14
2024-08-11 04:00:00,116.53,343.93,21.99,62.78,62.65
2024-08-11 05:00:00,98.91,357.74,19.48,58.43,57.81
2024-08-11 06:00:00,111.74,406.78,28.57,63.87,62.88
2024-08-11 07:00:00,146.34,323.39,27.93,65.05,61.41
2024-08-11 08:00:00,138.58,361.53,32.96,61.66,55.84
2024-08-11 09:00:00,144.72,330.35,30.17,63.49,56.74
2024-08-11 10:00:00,159.74,397.62,43.98,63.82,62.32
2024-08-11 11:00:00,211.13,312.57,39.6,59.84,56.28
2024-08-11 12:00:00,254.1,304.69,50.99,62.8,63.42
2024-08-11 13:00:00,115.23,320.8,16.94,58.42,59.51
2024-08-11 14:00:00,92.29,337.08,23.37,60.91,50.62
2024-08-11 15:00:00,97.23,349.31,26.03,61.85,47.45
2024-08-11 16:00:00,103.67,408.36,22.98,58.85,49.74
2024-08-11 17:00:00,114.45,324.91,18.06,59.57,51.3
2024-08-11 18:00:00,119.52,341.36,20.96,60.28,54.25
2024-08-11 19:00:00,104.55,373.94,27.31,61.6,53.83
2024-08-11 20:00:00,116.47,416.95,24.51,64.05,44.93
2024-08-11 21:00:00,120.03,396.39,18.1,63.97,56.94
2024-08-11 22:00:00,110.3,349.05,18.95,61.44,55.43
2024-08-11 23:00:00,115.04,369.76,22.35,60.46,55.35
2024-08-12 00:00:00,96.03,438.38,13.03,64.27,44.99
2024-08-12 01:00:00,94.63,370.11,17.08,67.76,58.52
2024-08-12 02:00:00,109.72,360.54,26.66,62.94,65.81
2024-08-12 03:00:00,110.96,336.7,19.99,58.66,54.76
2024-08-12 04:00:00,103.62,267.51,14.73,60.91,52.08
2024-08-12 05:00:00,120.42,342.56,32.44,58.78,59.2
2024-08-12 06:00:00,96.48,407.94,10.66,65.39,61.27
2024-08-12 07:00:00,166.35,362.52,27.11,63.66,51.71
2024-08-12 08:00:00,153.78,333.63,24.16,62.19,55.95
2024-08-12 09:00:00,147.05,351.2,33.21,65.32,61.62
2024-08-12 10:00:00,136.67,375.45,23.52,59.92,44.43
2024-08-12 11:00:00,263.69,334.48,52.05,62.13,68.18
2024-08-12 12:00:00,208.83,273.22,46.8,68.2,58.59
2024-08-12 13:00:00,103.85,347.84,28.01,61.68,49.04
2024-08-12 14:00:00,119.21,342.92,26.8,64.44,56.04
2024-08-12 15:00:00,93.15,343.27,14.2,56.15,55.33
2024-08-12 16:00:00,91.77,345.76,19.62,62.33,66.19
2024-08-12 17:00:00,104.8,370.75,18.02,56.29,41.17
2024-08-12 18:00:00,108.04,359.05,21.79,61.14,50.85
2024-08-12 19:00:00,110.61,408.43,24.37,64.18,58.45
2024-08-12 20:00:00,101.12,396.71,17.85,61.32,44.75
2024-08-12 21:00:00,95.37,362.91,23.04,63.93,50.7
2024-08-12 22:00:00,96.96,362.91,22.05,58.28,57.53
2024-08-12 23:00:00,114.68,366.69,24.07,62.89,58.49
